tweet_id,date_and_time,tweet
2.96645E+17,Wed Jan 30 15:45:47 +0000 2013,Watching carbs and sugars? The best veggies to eat: http://bit.ly/TngkG1
2.96638E+17,Wed Jan 30 15:15:50 +0000 2013,The Potential Health Risks of a Vegetarian Diet http://trib.al/KQ04TB
2.96637E+17,Wed Jan 30 15:13:09 +0000 2013,@Jenbob76 Thank you for sharing!
2.96637E+17,Wed Jan 30 15:12:14 +0000 2013,@AllemanMonica Thank you for sharing!
2.9663E+17,Wed Jan 30 14:45:29 +0000 2013,The single best predictor of a heart attack: http://bit.ly/wwGa7I
2.96623E+17,Wed Jan 30 14:15:34 +0000 2013,RT @greatist 40 Things to Stop Worrying About (and How) http://bit.ly/HzToNq
2.96615E+17,Wed Jan 30 13:45:31 +0000 2013,"How to boost your va-jay-jay's health with diet, sex, and lube: http://bit.ly/xxj8MB"
2.96608E+17,Wed Jan 30 13:15:46 +0000 2013,"Win Primavera, @jillianmichaels favorite all-natural skincare product! http://bit.ly/QmfWnQ"
2.966E+17,Wed Jan 30 12:45:31 +0000 2013,6 foods that can change your life: http://bit.ly/wvHVZY
2.96592E+17,Wed Jan 30 12:15:26 +0000 2013,Overdid it yesterday on chocolate? How to burn up to 500 calories in just 20 minutes: http://bit.ly/Tngnlo
2.96585E+17,Wed Jan 30 11:45:20 +0000 2013,10 foods that boost your skin AND slim your waistline: http://bit.ly/SJyMGU
2.96577E+17,Wed Jan 30 11:15:28 +0000 2013,Can coffee really thwart Type 2 diabetes? http://trib.al/y2Dl12
2.9657E+17,Wed Jan 30 10:45:22 +0000 2013,Bummed out and don't know why? 7 temporary depression trigger: http://bit.ly/HjSWYc
2.96562E+17,Wed Jan 30 10:15:21 +0000 2013,Why do we get hangovers? http://bit.ly/H7WWb4
2.96555E+17,Wed Jan 30 09:45:28 +0000 2013,Should you cheat? Consider this: http://bit.ly/zqeXRV
2.96547E+17,Wed Jan 30 09:15:22 +0000 2013,Your body on a spinning class looks a lot like your body on a heart attack: http://trib.al/aa1I8f
2.9654E+17,Wed Jan 30 08:45:17 +0000 2013,Skip the elliptical machine and walk your way to better health: http://bit.ly/xw5X0q
2.96532E+17,Wed Jan 30 08:15:17 +0000 2013,The Deadliest Drug in America May Surprise You (Hint: It is not alcohol) http://bit.ly/ITJCX7
2.96524E+17,Wed Jan 30 07:45:13 +0000 2013,"We know you never nag your spouse, but if you did, here's why science says you can't stop: http://trib.al/Xv1cGD"
2.96517E+17,Wed Jan 30 07:15:22 +0000 2013,How your treadmill (and other odd things) is making you fat http://bit.ly/yZKukY
2.96509E+17,Wed Jan 30 06:45:20 +0000 2013,At-home exercises to get you in shape (no matter how busy you are!) http://trib.al/VPQabP
2.96502E+17,Wed Jan 30 06:15:21 +0000 2013,Skip the elliptical machine and walk your way to better health: http://bit.ly/JpSve1
2.96494E+17,Wed Jan 30 05:45:42 +0000 2013,The best cooking oils for weight loss: http://trib.al/E74PP5
2.96487E+17,Wed Jan 30 05:15:21 +0000 2013,What your waist size has to do with falling in love http://bit.ly/GEqm2x
2.96479E+17,Wed Jan 30 04:45:13 +0000 2013,Check out these foods that can help put hair on your head! http://bit.ly/TnMeBR
2.96472E+17,Wed Jan 30 04:15:21 +0000 2013,Would you try the Master Cleanse? http://trib.al/Z6DTdN
2.96464E+17,Wed Jan 30 03:45:21 +0000 2013,Are you working hard enough at the gym? The simple test to use today: http://bit.ly/T8sYc0
2.96457E+17,Wed Jan 30 03:15:22 +0000 2013,Fascinating facts you didn't know about pain: http://trib.al/1imELT
2.96449E+17,Wed Jan 30 02:45:13 +0000 2013,Dried fruit - should or shouldn't you? Watch this video to find out! http://bit.ly/PKOUv1
2.96442E+17,Wed Jan 30 02:15:36 +0000 2013,"8 foods that trigger headaches: http://trib.al/V5dzWF (No, champagne didn't make the list!)"
2.96434E+17,Wed Jan 30 01:45:25 +0000 2013,What fish oil does for your health: http://bit.ly/H8bI1A
2.96426E+17,Wed Jan 30 01:15:23 +0000 2013,Stressed? The top stress-busting exercises to help you feel better: http://bit.ly/TngjSH
2.96424E+17,Wed Jan 30 01:05:23 +0000 2013,Everyday Health Daily Digest is out! http://paper.li/EverydayHealth/1340975022
2.96419E+17,Wed Jan 30 00:45:17 +0000 2013,The most popular shoe size for women? 8.5. More funky feet facts: http://trib.al/liXr4a
2.96411E+17,Wed Jan 30 00:15:21 +0000 2013,Should you try Truvia to get your sugar fix? http://trib.al/qZbpje
2.96404E+17,Tue Jan 29 23:45:34 +0000 2013,"Do you stay strict during the week, and cheat on your diet every weekend? Why you should reconsider: http://bit.ly/R7Phvq"
2.96396E+17,Tue Jan 29 23:15:38 +0000 2013,8 must-dos when you hit the gym today: http://bit.ly/TkpPpF
2.96389E+17,Tue Jan 29 22:45:32 +0000 2013,Do guys really think about sex every 7 seconds? http://trib.al/SuoTxT
2.96381E+17,Tue Jan 29 22:15:19 +0000 2013,"WATCH: @PamelaDruck explains how the French way of parenting differs from the American philosophy, but which is better? http://bit.ly/HHiIA1"
2.96373E+17,Tue Jan 29 21:45:21 +0000 2013,"Drinking beer can reduce your risk of heart disease. Here, tap into its other health benefits: http://trib.al/9DyRbf"
2.96366E+17,Tue Jan 29 21:15:22 +0000 2013,10 reasons to perk up your day with green tea: http://bit.ly/HIM6tr What's your fave blend?
2.96358E+17,Tue Jan 29 20:45:34 +0000 2013,The keys to successful weight loss: http://bit.ly/HnBMET
2.96355E+17,Tue Jan 29 20:31:17 +0000 2013,CDC Ranks Foods Most Likely to Make Americans Sick http://bit.ly/XeLzok
2.96355E+17,Tue Jan 29 20:31:02 +0000 2013,"Brain Scan Study Suggests Docs ""Feel"" Your #Pain http://bit.ly/T6Adoz"
2.96355E+17,Tue Jan 29 20:30:42 +0000 2013,Good 'First Time' Sex May Set Stage for Future Enjoyment http://bit.ly/14qHz8Z
2.96355E+17,Tue Jan 29 20:30:32 +0000 2013,Breast Cancer Gene May Be Tied to Early #Menopause http://bit.ly/UACyYc
2.96351E+17,Tue Jan 29 20:15:30 +0000 2013,"FDA adds more warnings for Lipitor, Crestor, and Zocor http://bit.ly/w9rnDE"
2.96343E+17,Tue Jan 29 19:45:51 +0000 2013,"Red meat, and 6 more surprising foods that'll spike your blood sugar: http://trib.al/lm4OEo"
2.96336E+17,Tue Jan 29 19:15:28 +0000 2013,Soda drinkers listen up! Here are 7 reasons why you should kick the soda habit: http://trib.al/nXoju1
2.96328E+17,Tue Jan 29 18:45:23 +0000 2013,Should you try P90X? http://bit.ly/R7OXwE
2.96326E+17,Tue Jan 29 18:37:09 +0000 2013,Hollywood royalty Nancy Davis uses her star power to fight #multiplesclerosis. http://bit.ly/UAoTk9
2.96321E+17,Tue Jan 29 18:15:34 +0000 2013,Your BFF may be the secret to a healthier you: http://trib.al/ZFEWb7
2.96313E+17,Tue Jan 29 17:45:29 +0000 2013,"Chocolate, wine, coffee, and more vices"" with crazy-awesome health benefits: http://bit.ly/y2hHFO"""
2.96306E+17,Tue Jan 29 17:15:40 +0000 2013,"Do you have the workout blues? Here, 10 ways to get pumped to workout: http://trib.al/ttjIzT"
2.96303E+17,Tue Jan 29 17:03:51 +0000 2013,"RT @sarahstanley: Thx for joining me at #HealthTalk today! If you have any Q's or need encouragement, I'm always here. Off to catch a flight! @EverydayHealth"
2.96302E+17,Tue Jan 29 17:01:55 +0000 2013,Hope it gave you some motivation to keep charging forward with your 2013 health goals! #HealthTalk
2.96302E+17,Tue Jan 29 17:00:59 +0000 2013,Looks like we're out of time! BIG thanks to @sarahstanley and to everyone who participated in this #HealthTalk!
2.96302E+17,Tue Jan 29 16:59:53 +0000 2013,@markthebeastr Good luck! #HealthTalk
2.96301E+17,Tue Jan 29 16:58:51 +0000 2013,RT @jennheibein: @EverydayHealth when my body feels healthy and strong it is easy to keep motivated :) #healthtalk
2.96301E+17,Tue Jan 29 16:58:18 +0000 2013,"RT @sarahstanley: You schedule phone calls, schedule workouts! #healthtalk"
2.96301E+17,Tue Jan 29 16:58:04 +0000 2013,RT @MarkTheBeastR: @sarahstanley @EverydayHealth A7: Small steps are the key. Small steps add up to giant leaps. I've lost over 100 lbs that way. #HealthTalk
2.96301E+17,Tue Jan 29 16:57:49 +0000 2013,"RT @MissSSalvatore: @EverydayHealth Q9 Staying positive!!! If I slip, get up and carry on #healthtalk"
2.96301E+17,Tue Jan 29 16:57:33 +0000 2013,RT @AskInsuranceQ: @EverydayHealth A9: Start a calendar dedicated to a workout schedule! #HealthTalk
2.96301E+17,Tue Jan 29 16:57:05 +0000 2013,"Eating a late lunch may thwart your #weightloss efforts, a new study finds: http://bit.ly/XdYHKw"
2.963E+17,Tue Jan 29 16:54:51 +0000 2013,Last question! Q9: How do you plan to stay faithful to your goals for the rest of the year? #healthtalk
2.96299E+17,Tue Jan 29 16:50:32 +0000 2013,"RT @sarahstanley: If you’ve not stayed consistent on your goals or stopped working towards them, reevaluate them. Make them attainable! #HealthTalk"
2.96299E+17,Tue Jan 29 16:49:18 +0000 2013,"RT @Flash_Fran: A7: Be &amp; stay consistent. You will not see instant results but you will get them by working hard, eating clean &amp; consistency. #HealthTalk"
2.96299E+17,Tue Jan 29 16:49:03 +0000 2013,RT @FREZZOR: @EverydayHealth A7:Take small steps; one day at a time. Your goals won't seem out of reach if you take baby steps. Don't give up!#healthtalk
2.96299E+17,Tue Jan 29 16:48:58 +0000 2013,RT @jennheibein: @EverydayHealth Q7. be flexible and don't beat youself up if you slip up now and then. just take a breath and get back on track #healthtalk
2.96299E+17,Tue Jan 29 16:48:45 +0000 2013,Q8: Does anyone have questions for our expert @sarahstanley? Ask them now! #healthtalk
2.96299E+17,Tue Jan 29 16:48:22 +0000 2013,RT @loseit: A7 Be realistic with your goals and don't let one bad day ruin the whole week. #HealthTalk
2.96299E+17,Tue Jan 29 16:48:15 +0000 2013,"RT @lifespondering: @EverydayHealth A7: for me its to remember the end result, its to be healthier which will lead to happier #HealthTalk"
2.96299E+17,Tue Jan 29 16:48:04 +0000 2013,"RT @ENERGYbits: Eat clean, sweat dirty. Simple plan, and offers great results! #healthtalk"
2.96299E+17,Tue Jan 29 16:47:29 +0000 2013,"RT @MissSSalvatore: @EverydayHealth Q7 Keep positive, believe you can and you will :) #healthtalk"
2.96298E+17,Tue Jan 29 16:46:08 +0000 2013,RT @godofwar0402: #healthtalk. My motivation is the beauty of knowing that I don't have to rely on anyone else to keep me motivated. I make it happen!
2.96298E+17,Tue Jan 29 16:45:55 +0000 2013,Q7: What tips do you have for others to stay motivated to achieve their 2013 health goals? #healthtalk
2.96298E+17,Tue Jan 29 16:45:34 +0000 2013,What do your #shoes say about your personality? RT this if you've judged someone based on their footwear. http://bit.ly/NlrtZk
2.96298E+17,Tue Jan 29 16:44:39 +0000 2013,RT @AyeshaPandit: @EverydayHealth quite good. Work out dilligently 6'7 times per week. Try to eat clean. So far do good. #Healthtalk
2.96298E+17,Tue Jan 29 16:44:18 +0000 2013,RT @Flash_Fran: A6: I've run a race in January and have 2 scheduled and am signing up for a February race this week. #13in2013 #HealthTalk
2.96298E+17,Tue Jan 29 16:44:12 +0000 2013,RT @Sprouttk2001: #healthtalk:Q6 Thanks to my family holding me accountable I have been achieving my goals in 2013
2.96298E+17,Tue Jan 29 16:44:06 +0000 2013,"RT @sarahstanley: Motivation also starts in your head. If you think you can, you will. If you think you can’t, you won’t. #healthtalk"
2.96298E+17,Tue Jan 29 16:43:52 +0000 2013,RT @sunnyNena: @EverydayHealth Have signed up for runs/ triathlons in advance. Must be there so must train ! #healthtalk
2.96298E+17,Tue Jan 29 16:43:39 +0000 2013,RT @AngelaTague: @EverydayHealth Q6: Very good minus a week with the flu. Had a fruit smoothie and string cheese for breakfast today! #healthtalk #wholefoods
2.96297E+17,Tue Jan 29 16:42:05 +0000 2013,RT @LHawke45: A co-worker and I txt each other every morning before we work out. A little accountability to get me going. #HealthTalk
2.96297E+17,Tue Jan 29 16:40:58 +0000 2013,RT @nelliefaith: yes! family friends and boyfriend...I'm lucky to have some amazing people in my life to keep me on track! #HealthTalk
2.96297E+17,Tue Jan 29 16:40:13 +0000 2013,"Q6: If you started on Jan 1, how are you doing today on staying faithful to those goals? #healthtalk"
2.96296E+17,Tue Jan 29 16:38:39 +0000 2013,RT @jennheibein: my motivation now is being a mom at 41. have to keep up with the little guy #HealthTalk
2.96296E+17,Tue Jan 29 16:37:58 +0000 2013,RT @sarahstanley: Surround yourself with like-minded people too. You’ll have a greater chance of making your goals happen. #healthtalk
2.96296E+17,Tue Jan 29 16:37:42 +0000 2013,RT @AyeshaPandit: @EverydayHealth 1) eat clean 2) do more strength &amp; core conditioning 3) include more HIIT 4 a flat belly and healthy body. #Healthtalk
2.96296E+17,Tue Jan 29 16:37:13 +0000 2013,RT @MarkTheBeastR: @EverydayHealth Q5 I definitely do. But I'm most blessed to have my awesome wife @annitarucker as my biggest cheerleader. #HealthTalk
2.96296E+17,Tue Jan 29 16:36:33 +0000 2013,RT @AngelaTague: @EverydayHealth Yes! The hubby is supportive AND eating healthier too. win-win! #healthtalk
2.96296E+17,Tue Jan 29 16:36:12 +0000 2013,RT @ENERGYbits: @EverydayHealth A5 Yes! It's great to have supportive friends - especially when they have the same goals. #healthtalk
2.96295E+17,Tue Jan 29 16:34:39 +0000 2013,Q5: Do you have friends that support your goals? #healthtalk
2.96295E+17,Tue Jan 29 16:33:32 +0000 2013,RT @sarahstanley: Part of your health+fitness goals should include helping others to their h+f goals. Set the positive example-it goes a long way! #healthtalk
2.96295E+17,Tue Jan 29 16:32:38 +0000 2013,We agree! RT @energybits: @Flash_Fran That's great motivation! #healthtalk
2.96295E+17,Tue Jan 29 16:32:11 +0000 2013,RT @flash_fran: A4: No. Seeing results of my hard work does. #HealthTalk
2.96294E+17,Tue Jan 29 16:31:23 +0000 2013,Hey @chaserosen! So glad you're chiming in! #HealthTalk
2.96294E+17,Tue Jan 29 16:28:14 +0000 2013,RT @chaserosen: doing well with my 2013 health goals! @EverydayHealth @sarahstanley - trying to pack healthy lunches + snacks 4 days/wk #healthtalk
2.96294E+17,Tue Jan 29 16:27:55 +0000 2013,RT @sarahstanley: Share your goals with others so you can be held accountable. #healthtalk
2.96294E+17,Tue Jan 29 16:27:45 +0000 2013,Q4: Does swim suit season keep you motivated? #healthtalk
2.96293E+17,Tue Jan 29 16:26:44 +0000 2013,RT @eatsmartbd: Goals need to be real - not ideal. Here's my take: http://bit.ly/SiiFXt #healthtalk
2.96293E+17,Tue Jan 29 16:25:53 +0000 2013,RT @echicks33: #healthtalk @EverydayHealth Time is my biggest challenge. Hard to have energy to work out when I have to wake up early for work
2.96293E+17,Tue Jan 29 16:25:44 +0000 2013,RT @AdvocateSH: @EverydayHealth I've been doing pretty well with my 2013 goals! Weekends are my weak point for unhealthy eating - any tips? #healthtalk
2.96293E+17,Tue Jan 29 16:25:16 +0000 2013,"Smart! RT @abodunrinadeola: On days I do not have my exercise in morning, I take the stairs at work and eat mostly veg. #HealthTalk"
2.96293E+17,Tue Jan 29 16:24:29 +0000 2013,RT @jmarroberts: Join .@everydayhealth now for a live discussion on renewing your commitment to your 2013 goals #healthtalk http://www.everydayhealth.com/healthtalk/renew-your-commitment-to-your-2013-health-goals.aspx
2.96293E+17,Tue Jan 29 16:24:06 +0000 2013,RT @MixedADOBO: @EverydayHealth A1 Refrain from drinking soft drink for three years.Lost unwanted pounds. Do walk regularly without fail. #HealthTalk
2.96293E+17,Tue Jan 29 16:23:57 +0000 2013,"RT @Flash_Fran: A2: I have both! I run with a group and make race goals, and have fitness and clean eating goals with the family. #HealthTalk"
2.96293E+17,Tue Jan 29 16:23:41 +0000 2013,RT @AuntRuby: A2:Both! mornings wlk w/neighbors n #friends -evenings niece n I go 2 miles w/dog Boogie! @EverydayHealth #healthtalk http://twitter.com/AuntRuby/status/296292148096147456/photo/1
2.96293E+17,Tue Jan 29 16:23:36 +0000 2013,@auntruby Boogie is such a cute dog!!
2.96292E+17,Tue Jan 29 16:22:33 +0000 2013,Q3: What is your biggest challenge in staying motivated to achieve them? #healthtalk
2.96292E+17,Tue Jan 29 16:21:54 +0000 2013,RT @echicks33: @EverydayHealth I try to run with my husband and cook healthy meals together #HealthTalk
2.96292E+17,Tue Jan 29 16:21:43 +0000 2013,RT @ENERGYbits: @EverydayHealth A2 Yup! Everything's easier when you've got a support group! #healthtalk
2.96292E+17,Tue Jan 29 16:20:39 +0000 2013,RT @sarahstanley: Motivation starts with a positive mindset + attitude! #healthtalk
2.96292E+17,Tue Jan 29 16:20:13 +0000 2013,"RT @lifespondering: @EverydayHealth A1: I want to continue to eat healthier, work out more (got lazy after surgery) lose 15-20lbs min #HealthTalk"
2.96291E+17,Tue Jan 29 16:19:29 +0000 2013,"RT @skoraRunning: @EverydayHealth A2: My wife and I are both working on different goals, but helping each other together :) #HealthTalk #RunReal"
2.96291E+17,Tue Jan 29 16:19:22 +0000 2013,RT @Ashley_LizWelch: Working out with a friend always keeps me motivated. Plus it's an excuse to hang out! #HealthTalk
2.96291E+17,Tue Jan 29 16:19:18 +0000 2013,RT @Editaraelira: @EverydayHealth Keep myself &amp; everybody that I love always healthy as I've been doing for about three years :) #healthtalk
2.96291E+17,Tue Jan 29 16:16:40 +0000 2013,"RT @MissSSalvatore: @EverydayHealth Be more active, make better food choices, work on having a flat tummy :D #healthtalk"
2.96291E+17,Tue Jan 29 16:16:00 +0000 2013,Q2: Do you have health &amp; fitness goals together as a family or with a group of friends? #healthtalk
2.9629E+17,Tue Jan 29 16:15:33 +0000 2013,10 soda alternatives to sip with dinner instead: http://bit.ly/xvVHLc
2.9629E+17,Tue Jan 29 16:13:41 +0000 2013,"RT @Steve_Nahorni: @EverydayHealth A1: 6 pack abs, gym 3x a week. no excuses! #healthtalk"
2.9629E+17,Tue Jan 29 16:13:12 +0000 2013,RT @eram_h: @EverydayHealth 1. Shed few pounds 2. Eat Healthy 3. Stick with Exercise routine. #healthtalk
2.9629E+17,Tue Jan 29 16:13:00 +0000 2013,"RT @AngelaTague: @EverydayHealth A1: Maintain my recent weight loss, tone up and continue to follow a whole foods diet at least 75% of the time. #healthtalk"
2.96288E+17,Tue Jan 29 16:07:15 +0000 2013,Q1: What are 3 of your health/fitness goals for 2013? #healthtalk
2.96288E+17,Tue Jan 29 16:06:46 +0000 2013,"Also, remember to include the hashtag #HealthTalk in your tweets! Let's get started!"
2.96288E+17,Tue Jan 29 16:05:49 +0000 2013,@missssalvatore Welcome! So happy you're joining us! #HealthTalk
2.96288E+17,Tue Jan 29 16:05:31 +0000 2013,Welcome! RT @eram_h: @EverydayHealth I'm from India living in Netherlands. Hello!!! #HealthTalk
2.96288E+17,Tue Jan 29 16:04:25 +0000 2013,"Just a reminder to include A1, A2, etc in your answers as they correspond to questions labeled Q1, Q2, etc. #HealthTalk"
2.96287E+17,Tue Jan 29 16:03:30 +0000 2013,@loseit welcome! so happy you could join us today! #HealthTalk
2.96287E+17,Tue Jan 29 16:02:50 +0000 2013,This is @Ashley_LizWelch from behind the @EverydayHealth handle! Excited for today's #HealthTalk
2.96287E+17,Tue Jan 29 16:01:28 +0000 2013,Introduce yourselves! Where's everyone from? #HealthTalk
2.96287E+17,Tue Jan 29 16:01:05 +0000 2013,We're joined today by endurance athlete and blogger @sarahstanley http://ow.ly/hefiz #HealthTalk
2.96287E+17,Tue Jan 29 16:00:17 +0000 2013,Hello everyone! Welcome to this #HealthTalk on renewing your 2013 health goals!
2.96284E+17,Tue Jan 29 15:51:24 +0000 2013,Join us in 10 MINS for a #HealthTalk with @sarahstanley on renewing your 2013 health goals! Follow hashtag #HealthTalk to participate.
2.96283E+17,Tue Jan 29 15:45:22 +0000 2013,The best and worst Girl Scout Cookies for your waistline: http://bit.ly/wXmMyV
2.9628E+17,Tue Jan 29 15:35:31 +0000 2013,RT @sarahstanley: At the top of the hour join me and @EverydayHealth for #HealthTalk ! We'll chat about keeping motivated for your goals!
2.96275E+17,Tue Jan 29 15:15:44 +0000 2013,Are you pooping wrong? Educate yourself: http://bit.ly/Q243Im
2.96273E+17,Tue Jan 29 15:05:59 +0000 2013,Join us for a #HealthTalk in ONE HOUR to discuss how you're doing with your 2013 health goals! http://ow.ly/he689
2.96268E+17,Tue Jan 29 14:45:30 +0000 2013,13 sneaky ways to cut calories: http://trib.al/PhmW3A
2.96264E+17,Tue Jan 29 14:30:01 +0000 2013,RT @ashley_lizwelch: Chatting w/ the amazing @sarahstanley &amp; @EverydayHealth TODAY @ 11am ET ab renewing your 2013 health goals. #HealthTalk
2.96264E+17,Tue Jan 29 14:28:26 +0000 2013,@keithburtis hope you can join us and @sarahstanley for today's #HealthTalk @ 11 am ET!
2.96263E+17,Tue Jan 29 14:27:37 +0000 2013,@melaniehevel hope you will be joining us @ 11 am ET today for our #healthtalk on renewing your 2013 health goals!
2.96263E+17,Tue Jan 29 14:26:29 +0000 2013,@angelatague thanks for the RT! Hope you can join us today @ 11 am ET! #HealthTalk
2.96263E+17,Tue Jan 29 14:25:38 +0000 2013,@energybits thanks for the RT! Hope you can join us today @ 11 am ET. #HealthTalk
2.9626E+17,Tue Jan 29 14:15:33 +0000 2013,Mmm-mmm good-for-your-mouth foods (plus a few bad ones): http://bit.ly/JpSua0
2.96257E+17,Tue Jan 29 14:00:56 +0000 2013,Renew your 2013 health goals! @sarahstanley joins us @ 11 am ET TODAY w/ tips to stay motivated. http://ow.ly/hcROV Follow #HealthTalk
2.96253E+17,Tue Jan 29 13:45:34 +0000 2013,Take it from older parents! The best age to have your first baby: http://bit.ly/zjKqBv
2.96245E+17,Tue Jan 29 13:15:36 +0000 2013,What not to eat so you can avoid constipation: http://bit.ly/y2nqFn
2.96238E+17,Tue Jan 29 12:45:50 +0000 2013,Can eating too few calories hurt your metabolism? http://bit.ly/H8eOoL
2.9623E+17,Tue Jan 29 12:15:22 +0000 2013,The best depression-fighting foods: http://bit.ly/GCp0VM
2.96226E+17,Tue Jan 29 12:00:48 +0000 2013,Need motivation to keep your 2013 health goals? @sarahstanley joins us for a #HealthTalk TODAY @ 11 am ET to discuss. http://ow.ly/hcSFp
2.96223E+17,Tue Jan 29 11:45:30 +0000 2013,10 soda alternatives to sip with dinner instead: http://bit.ly/I0QsfO
2.96215E+17,Tue Jan 29 11:15:29 +0000 2013,Got 5 minutes? Then start your day off right with one of these quick breakfasts: http://trib.al/qEitLi
2.96207E+17,Tue Jan 29 10:45:21 +0000 2013,The surprising side effect off too much drinking: http://bit.ly/GJXhSV
2.962E+17,Tue Jan 29 10:15:22 +0000 2013,Why can't you tickle yourself? And more fun facts about tickling: http://trib.al/tiYIrw
2.96192E+17,Tue Jan 29 09:45:21 +0000 2013,"Bored of brown rice? Try quinoa, and more of the trendiest foods of the year: http://trib.al/sX2sd6"
2.96185E+17,Tue Jan 29 09:15:18 +0000 2013,"7 signs you're lovesick, or when Cupid's arrow hits you where it hurts: http://bit.ly/Hb4bPQ"
2.96177E+17,Tue Jan 29 08:45:15 +0000 2013,12 ways to keep the weight off -- without dieting: http://bit.ly/Hb4biN
2.9617E+17,Tue Jan 29 08:15:18 +0000 2013,7 ways to save money on organic food: http://trib.al/sklWBU
2.96162E+17,Tue Jan 29 07:45:17 +0000 2013,"We know you never nag your spouse, but if you did, here's why science says you can't stop:http://trib.al/Xv1cGD"
2.96155E+17,Tue Jan 29 07:15:16 +0000 2013,Overdid it yesterday on chocolate? How to burn up to 500 calories in just 20 minutes: http://bit.ly/ITTtwJ
2.96147E+17,Tue Jan 29 06:45:26 +0000 2013,Stress can affect everything from your sex drive to how much hair is on your head. 9 scary symptoms to beware of: http://bit.ly/H9Xw8o
2.96139E+17,Tue Jan 29 06:15:18 +0000 2013,10 ways to detox your home: http://bit.ly/HIM597
2.96132E+17,Tue Jan 29 05:45:20 +0000 2013,6 food additives to subtract from your diet ASAP: http://trib.al/JSp0Cs
2.96124E+17,Tue Jan 29 05:15:14 +0000 2013,Want to say goodbye to belly fat? Then say hello to this exercise: http://bit.ly/zPalII
2.96117E+17,Tue Jan 29 04:45:08 +0000 2013,Drink up or sober up? 11 ways alcohol helps and hurts your health http://bit.ly/wyLwG9
2.96109E+17,Tue Jan 29 04:15:14 +0000 2013,9 reasons to eat chocolate -- now! http://bit.ly/AgH8HP
2.96102E+17,Tue Jan 29 03:45:11 +0000 2013,And the healthiest state in the country is ... http://bit.ly/T5MF59
2.96094E+17,Tue Jan 29 03:15:19 +0000 2013,Freshen the stale air in your home with these all-natural tips: http://bit.ly/y3vRhI
2.96087E+17,Tue Jan 29 02:45:12 +0000 2013,15 ways to burn 150 calories: http://bit.ly/T8sWAO
2.96079E+17,Tue Jan 29 02:15:16 +0000 2013,Congratulations to @OfficialAdele who announced she is pregnant with her first child! http://bit.ly/OJNGRN
2.96071E+17,Tue Jan 29 01:45:14 +0000 2013,Not sure how to fit in exercise now that it's cold outside? It's simple Ã¢â‚¬â€ just try this: http://trib.al/uPsgu7
2.96064E+17,Tue Jan 29 01:15:18 +0000 2013,Are you a beginner? Here's a great lower body exercise routine that works up a a good sweat from @arfit @blogilates: http://bit.ly/InYOOQ
2.96062E+17,Tue Jan 29 01:05:45 +0000 2013,Everyday Health Daily Digest is out! http://paper.li/EverydayHealth/1340975022
2.96056E+17,Tue Jan 29 00:45:18 +0000 2013,What is the relationship between eye color and #vitiligo? http://bit.ly/IVLLqR
2.96049E+17,Tue Jan 29 00:15:19 +0000 2013,Court Awards $7.2 Million in Microwave Popcorn Damages http://trib.al/NNmmje
2.96041E+17,Mon Jan 28 23:45:16 +0000 2013,10 ways to cut 100 calories TODAY http://bit.ly/PY47J4
2.96038E+17,Mon Jan 28 23:31:04 +0000 2013,A new stem cell technology may result in new therapies for a rare heart rhythm disorder: http://bit.ly/Yd5562
2.96034E+17,Mon Jan 28 23:15:19 +0000 2013,"Want flatter abs, stronger legs, and better endurance? Train to run a race! Here's how to get started: http://bit.ly/SFrmZS"
2.96026E+17,Mon Jan 28 22:45:21 +0000 2013,When love hurts: http://trib.al/Lq0Xlq
2.9602E+17,Mon Jan 28 22:21:53 +0000 2013,Renew your 2013 health goals! @sarahstanley joins us @ 11 am ET TOMORROW w/ tips to stay motivated. http://ow.ly/hcROV Follow #HealthTalk
2.96019E+17,Mon Jan 28 22:16:41 +0000 2013,"Fighting #multiplesclerosis, #Hollywood style! http://bit.ly/VsnI8W"
2.96019E+17,Mon Jan 28 22:15:23 +0000 2013,"The best diet books for 2012 (which ones work, which ones are bogus?) http://bit.ly/HxUGsc"
2.96011E+17,Mon Jan 28 21:45:15 +0000 2013,5 surprising drug-free ways to fight pain: http://bit.ly/xeIONa
2.96007E+17,Mon Jan 28 21:30:18 +0000 2013,Does #IBD stop you from making your fav recipe? What is it? Reply for a chance to get a recipe makeover by @joybauer. Use #joyrecipemakeover
2.96004E+17,Mon Jan 28 21:15:26 +0000 2013,"First Lady Michelle Obama on her healthy habits, getting her kids to eat their vegetables, and more: http://trib.al/ZzRMTI"
2.95996E+17,Mon Jan 28 20:45:26 +0000 2013,Hungry? Healthy nighttime snacks that don't derail your diet: http://bit.ly/HpAYmd
2.95988E+17,Mon Jan 28 20:15:20 +0000 2013,The beauty products our editors can't live without: http://bit.ly/ydNAHe
2.95981E+17,Mon Jan 28 19:45:25 +0000 2013,Doctors report increase in ER visits among those who ate Flamin' Hot @Cheetos. http://bit.ly/S2pJSS
2.95973E+17,Mon Jan 28 19:15:21 +0000 2013,"Yikes! Many couples only spend 30 minutes a day together, says study. Here, 5 quick fixes every relationship needs http://trib.al/CdJvfh"
2.95968E+17,Mon Jan 28 18:52:40 +0000 2013,RT @eatsmartbd: Save the date: #ValentinesDay twitter chat w/ me + @EverydayHealth at 1PM ET on 2/14. You'll LOVE this one! Follow #healthtalk
