tweet_id,date_and_time,tweet,,
3.1221E+17,Thu Mar 14 14:35:48 +0000 2013,Spring allergies getting the best of you? You can still #workout with these 14 Best (and Worst) Exercises for Asthma. http://ow.ly/iSQ8S,,
3.12178E+17,Thu Mar 14 12:25:47 +0000 2013,"Can't get enough fruit lately? Then try this Poached Fruit Over Waffles #breakfast. And, it's only 143 calories! http://ow.ly/iRWoQ",,
3.12013E+17,Thu Mar 14 01:30:53 +0000 2013,Punch off the pounds! Channel all your energy and stress for the day into this Mix-and-Match #Boxing #Workout! http://ow.ly/iT6ob,,
3.11979E+17,Wed Mar 13 23:15:40 +0000 2013,What should be done to prevent a tragedy like #Newtown from happening again? Lasting change depends on people like YOU sharing their...,,
3.11971E+17,Wed Mar 13 22:45:36 +0000 2013,"Check out this delicious, healthy, Italian Three Cheese and Sage Ravioli #recipe. Yes, Italian food can be #healthy. http://ow.ly/iSPO0",,
3.11946E+17,Wed Mar 13 21:05:09 +0000 2013,Check out @JillianMichaels' video on her sources of inspiration.... Love it! #diet #exercise http://wp.me/p2yZYB-k8u,,
3.11942E+17,Wed Mar 13 20:50:54 +0000 2013,Are you a sweet or salty snack kind of person? We've got 8 treats that accommodate both! SCORE! http://ow.ly/iSPyT,,
3.11924E+17,Wed Mar 13 19:38:15 +0000 2013,"RT @brookeburke: Excited 2 b on the April cover of @goodhealth! Check it out for ab moves, love &amp; my battle w/cancer. http://tinyurl.com/bawynm4",,
3.11924E+17,Wed Mar 13 19:37:20 +0000 2013,Live #stressfree and stop worrying about these 9 things today for better #health. http://ow.ly/iSP4O,,
3.11906E+17,Wed Mar 13 18:27:27 +0000 2013,"Get creative with cardio! Pick up a racket and try racquetball, or squash. http://ow.ly/iSB3t More Cardio Fun! http://ow.ly/iSBe1",,
3.11881E+17,Wed Mar 13 16:45:54 +0000 2013,"Happy #RegisteredDietitianDay! Say a cheers to nutrition! Special thanks to Health's contributing RD, @CynthiaSass! http://ow.ly/i/1G6b3",,
3.1188E+17,Wed Mar 13 16:43:36 +0000 2013,RT @extratv: .@BrookeBurke on her relationship w/ husband David Charvet &amp; how she is handling the aging process: http://t.co/xdTJQEz ...,,
3.11873E+17,Wed Mar 13 16:15:14 +0000 2013,@koreapigen No! We have a ton of recipes right here: http://ow.ly/iSeej,,
3.11862E+17,Wed Mar 13 15:31:17 +0000 2013,Easter is only a few weeks away. Plan your #Easter brunch with these #healthy #recipe ideas! http://ow.ly/iPKKj,,
3.11851E+17,Wed Mar 13 14:46:03 +0000 2013,Looking to squeeze into those old jeans? Try this #yoga move--cow pose--to work (and thin!) your hips. http://ow.ly/iPI46,,
3.11847E+17,Wed Mar 13 14:32:32 +0000 2013,What should be done to prevent a tragedy like #Newtown from happening again? #1simplechange http://ow.ly/iQ7Ak,,
3.1183E+17,Wed Mar 13 13:25:25 +0000 2013,Can't make it out of bed this a.m. to get to the gym? That's OK! @popsugarfitness has Tips for Working Out at Home http://wp.me/p2yZYB-kgm,,
3.11817E+17,Wed Mar 13 12:31:47 +0000 2013,Happy Wednesday morning! Brighten those eyes with these simple #beauty strategies. http://ow.ly/iLPXL,,
3.11628E+17,Wed Mar 13 00:01:29 +0000 2013,"Got a minute? Yes, you can spare 1-minute! Our April cover model @Brookeburke shares her quick #workout to get fit. http://ow.ly/iPIIm",,
3.11616E+17,Tue Mar 12 23:15:29 +0000 2013,"Do you love peanut butter? Crunchy, creamy - we love it all! Especially in this Peanut Butter Haystacks #recipe. http://ow.ly/iPHBz",,
3.11579E+17,Tue Mar 12 20:46:12 +0000 2013,Are you the type that puts hot sauce on everything? These spicy #recipes just might pass your taste bud test! http://ow.ly/iPFRt,,
3.11567E+17,Tue Mar 12 19:57:40 +0000 2013,How I Detoxed Using a 9-Day Cleanse http://wp.me/p2yZYB-kf9,,
3.11549E+17,Tue Mar 12 18:47:30 +0000 2013,@brooklynfitchik Thanks for the mention and review. :),,
3.11546E+17,Tue Mar 12 18:36:20 +0000 2013,"Not getting enough #sleep? (As in, 5 hours a night). It may trigger late-night snack attacks! #diet http://wp.me/p2yZYB-kg6",,
3.11543E+17,Tue Mar 12 18:24:25 +0000 2013,"RT @popsugarfitness: Calorie burning moves from @JillianMichaels on @goodhealth! http://www.health.com/health/gallery/0,,20671046,00.html?xid=twitter-fitsugar",,
3.11543E+17,Tue Mar 12 18:24:01 +0000 2013,We're rooting for you! RT @lauraharriswfts: @goodhealth I'm on a mission to have abs like @JillianMichaels by Memorial Day.  LETS GO!,,
3.11543E+17,Tue Mar 12 18:22:01 +0000 2013,"RT @thebendigirl: ""Staying slim has everything to do with a positive attitude."" @JillianMichaels",,
3.11542E+17,Tue Mar 12 18:21:28 +0000 2013,"@sharw20 It should work, too. Look for low-sugar, 100% juice products.",,
3.11542E+17,Tue Mar 12 18:20:26 +0000 2013,@louisangle Here are some hair repair products that might help! http://ow.ly/iPfkd,,
3.11539E+17,Tue Mar 12 18:07:26 +0000 2013,Facebook 'likes' say a LOT about your private life--more than you think!--study finds http://wp.me/p2yZYB-kg7,,
3.11533E+17,Tue Mar 12 17:45:39 +0000 2013,"Don't forget to drink your water today! Step into the liquid for shinier hair, younger skin, and a healthier body. http://ow.ly/iOAIN",,
3.11527E+17,Tue Mar 12 17:20:22 +0000 2013,Want to work out smarter at home? Check out these great tips from @fitsugar! #exercise http://wp.me/p2yZYB-kgm,,
3.1152E+17,Tue Mar 12 16:50:46 +0000 2013,"Get in plenty heart-healthy fats with this #recipeoftheday ALT (avocado, lettuce, tomato) And, more #avocado #recipes http://ow.ly/iOr1f",,
3.11501E+17,Tue Mar 12 15:35:40 +0000 2013,Burn calories and fat fast with these Fat-Burning #Workouts that are quick and fun to do! http://ow.ly/iOrg7,,
3.11483E+17,Tue Mar 12 14:25:30 +0000 2013,Do you LOVE to #WIN things? We thought so! Enter these four #contests and #sweepstakes with awesome prizes! http://ow.ly/izHxE,,
3.11453E+17,Tue Mar 12 12:25:39 +0000 2013,"Having a grapefruit for breakfast may help you slim down faster, thanks to the fruit's fat-burning properties. http://ow.ly/iLzRV",,
3.11258E+17,Mon Mar 11 23:31:08 +0000 2013,Do you love goat cheese? Enjoy this gooey Chicken Stuffed with Goat Cheese and Garlic #recipe. http://ow.ly/iGIdV,,
3.11229E+17,Mon Mar 11 21:35:21 +0000 2013,Have you tried ballet? It's a unique #cardio #workout that helps burn fat! http://ow.ly/iLNxb,,
3.1122E+17,Mon Mar 11 21:00:21 +0000 2013,"RT @GooglePlay: As part of our #googleplay #birthday, buy hundreds of magazines issues for just $1 US http://goo.gl/xsBQO, 99p UK- ht ...",,
3.11201E+17,Mon Mar 11 19:45:24 +0000 2013,Get naturally gorgeous with this secret ingredient. (Hint: It's refreshing!) #beauty http://ow.ly/iL51j,,
3.11185E+17,Mon Mar 11 18:41:04 +0000 2013,Feeling a little overwhelmed this Monday afternoon? Try these Head-to-Toe Stress Solutions to get you through the day http://ow.ly/iL4GK,,
3.11174E+17,Mon Mar 11 17:55:59 +0000 2013,"You only live once, but if you do it right, once is enough. - Mae West Plus, more #quotes we love.  http://ow.ly/iKuHU",,
3.11159E+17,Mon Mar 11 16:59:35 +0000 2013,Can chewing GUM give your brain an edge? Study finds it may help your concentration http://wp.me/p2yZYB-kfg,,
3.11157E+17,Mon Mar 11 16:51:29 +0000 2013,"On March 23, supporters of ovarian cancer will participate in @OvarianCycleLA, an indoor #cycling endurance. Retweet to cheer them on!",,
3.11153E+17,Mon Mar 11 16:35:28 +0000 2013,"Make this Oven-Roasted Sweet Potatoes with Chopped Onions #Recipeoftheday for a sweet, but healthy, side dish. http://ow.ly/iGL9Q",,
3.11153E+17,Mon Mar 11 16:33:21 +0000 2013,Yummy Meatless Monday #Recipe: Grilled-Vegetable Salad with Lentils #vegetarian http://wp.me/p2yZYB-kfn,,
3.11138E+17,Mon Mar 11 15:33:48 +0000 2013,Try this #recipe for Gluten-Free Dark Chocolate-Cherry Cookies from @CarrotsNCake! #glutenfree http://wp.me/p2yZYB-k5m,,
3.11132E+17,Mon Mar 11 15:10:42 +0000 2013,"Like what we're sharing? Sign up for our newsletters for more #health news, from Heart Health to Food &amp; Nutrition. http://ow.ly/izYA2",,
3.11125E+17,Mon Mar 11 14:40:36 +0000 2013,"Health's #beauty expert @BobbiBrown wants to know: ""What makes you feel pretty and powerful?"" Answer here: http://ow.ly/ivkyP",,
3.11092E+17,Mon Mar 11 12:31:23 +0000 2013,Happy Monday! Still a little tired from #daylightsavings time change? Energize with Carrot Cake Pancakes #breakfast http://ow.ly/iGFIQ,,
3.10896E+17,Sun Mar 10 23:30:39 +0000 2013,Start your week off #healthy with one of these refreshing and energizing #juice cleanses. #detox.  http://ow.ly/iGGuC,,
3.10804E+17,Sun Mar 10 17:25:21 +0000 2013,Looking to refresh your look this spring? We've found The Perfect Haircut with Benefits #beauty  http://ow.ly/iGF0S,,
3.10397E+17,Sat Mar 09 14:30:59 +0000 2013,Spring-and skin-baring clothes season is almost here. Better keep this list of the #Superfoods for #Weightloss handy! http://ow.ly/irFR5,,
3.10184E+17,Sat Mar 09 00:25:17 +0000 2013,Do you love CHEESE? Don't we all? Make a gooey enchilada or quesadilla tonight! http://ow.ly/iAX87,,
3.1017E+17,Fri Mar 08 23:27:52 +0000 2013,"Yup, it's that time of year: Here are some tips on coping with Daylight Saving Time http://wp.me/p2yZYB-kee",,
3.10138E+17,Fri Mar 08 21:18:46 +0000 2013,Check out our top 5 Instagram photos of the week! http://wp.me/p2yZYB-ker Click here to FOLLOW US on Instagram http://ow.ly/iAJwE,,
3.10127E+17,Fri Mar 08 20:35:46 +0000 2013,Any fun plans this weekend? Don't forget to invite your friends! Socializing can make you healthier. http://ow.ly/iA04Q,,
3.1011E+17,Fri Mar 08 19:31:01 +0000 2013,"Like what we're sharing? Sign up for our newsletters for more #health news, from Heart Health to Food &amp; Nutrition. http://ow.ly/izHSX",,
3.10095E+17,Fri Mar 08 18:28:10 +0000 2013,RT @MSNHealth: Do you pick your nose or abuse the 5-second rule? Know the risks of your secret unhealthy habits! http://on-msn.com/ZiLcMJ  ...,,
3.10094E+17,Fri Mar 08 18:25:14 +0000 2013,"Happy International Women's Day! Celebrate you, ladies! Retweet if you're proud to be a woman #internationalwomensday http://ow.ly/iAaae",,
3.10084E+17,Fri Mar 08 17:45:33 +0000 2013,This #Lent-friendly #Recipeoftheday features fat-burning grapefruit and heart-healthy salmon and avocado. YUM! http://ow.ly/iA76G,,
3.10069E+17,Fri Mar 08 16:45:51 +0000 2013,"Get strong, toned legs with this #yoga exercise--http://ow.ly/ispl5 Plus, more moves that target trouble areas--http://ow.ly/ispoR",,
3.10051E+17,Fri Mar 08 15:35:30 +0000 2013,Do you LOVE to #WIN things? We thought so! Enter these four #contests and #sweepstakes with awesome prizes! http://ow.ly/ivlx8,,
3.10047E+17,Fri Mar 08 15:19:32 +0000 2013,"Smart AND simple: Here are the top 5 food swaps to amp up nutrition, from @CynthiaSass http://wp.me/p2yZYB-jLE",,
3.10042E+17,Fri Mar 08 14:58:11 +0000 2013,Don't forget: 'Spring' clocks forward this weekend! Here are 10 beauty tricks for #daylightsavingtime http://wp.me/p2yZYB-k9F,,
3.09821E+17,Fri Mar 08 00:20:27 +0000 2013,"Need some motivation? ""Train INSANE or remain the SAME!"" http://ow.ly/ivjOM",,
3.09778E+17,Thu Mar 07 21:31:28 +0000 2013,"Health's #beauty expert @BobbiBrown wants to know: ""What makes you feel pretty and powerful?"" Answer here: http://ow.ly/ivkyP",,
3.09758E+17,Thu Mar 07 20:10:50 +0000 2013,Need an afternoon snack? Try these Crispy Tamari #Kale Chips for only 84 calories! http://ow.ly/ipg3Q,,
3.09747E+17,Thu Mar 07 19:28:26 +0000 2013,Did you know your #cholesterol may vary by SEASON? Another reason to love summer (it tends to drop) http://wp.me/p2yZYB-kdc,,
3.09738E+17,Thu Mar 07 18:50:29 +0000 2013,Looking for a #healthy #lunch? Try this #Skinny Caesar Chicken Salad #Recipeoftheday - under 270 calories! http://ow.ly/ivkVS,,
3.09735E+17,Thu Mar 07 18:40:37 +0000 2013,New #weightloss procedure blocks 'hunger hormone' ... Results in 5 people just released! #obesity http://wp.me/p2yZYB-kdf,,
3.0973E+17,Thu Mar 07 18:18:02 +0000 2013,Head over to @goodhealth's Facebook page (http://ow.ly/iw4Fy) RIGHT NOW and ask @cynthiasass some questions about Eating for Energy.,,
3.09729E+17,Thu Mar 07 18:13:47 +0000 2013,Pucker up with this Key Lime Margarita #recipe! #thirstythursday http://wp.me/p2yZYB-kal,,
3.09711E+17,Thu Mar 07 17:03:16 +0000 2013,"Check back on our Facebook (http://ow.ly/iw4Fy ) in ONE HOUR for a LIVE CHAT with @cynthiasass, RD, about Eating for Energy. #nutrition",,
3.09706E+17,Thu Mar 07 16:45:51 +0000 2013,"A fit, health body - that is the best fashion statement. - Jess C. Scott http://ow.ly/is1uR",,
3.09695E+17,Thu Mar 07 16:01:00 +0000 2013,Today is National Cereal Day! Here's how to pick healthy cereal #cerealday http://wp.me/p2yZYB-kci,,
3.09688E+17,Thu Mar 07 15:31:08 +0000 2013,"What do you Eat for Energy? Today at 1 pm EST @cynthiasass, RD will be here for a LIVE CHAT to talk about foods that fuel.",,
3.09679E+17,Thu Mar 07 14:56:11 +0000 2013,Going on a #diet? Ask yourself these 5 questions FIRST says @CynthiaSass http://wp.me/p2yZYB-kbA,,
3.09676E+17,Thu Mar 07 14:45:59 +0000 2013,Want to tone your tummy? This #yoga move targets your abs and lower belly. #workout #fitness http://ow.ly/isp8T,,
3.09676E+17,Thu Mar 07 14:45:01 +0000 2013,Try our fun Move of the Week: The Prayer Halo (Hint--You need a Hula Hoop!) #exercise http://wp.me/p2yZYB-kcq,,
3.09656E+17,Thu Mar 07 13:25:41 +0000 2013,"Yaaawn! Now, what's for #breakfast? This Clementine Chai Pudding should do the trick! Plus, 120 more yummy ideas. http://ow.ly/itjXL",,
3.0946E+17,Thu Mar 07 00:25:26 +0000 2013,Good habits are just as addictive as bad habits. Make a new one now. http://ow.ly/is1oS,,
3.0945E+17,Wed Mar 06 23:45:39 +0000 2013,"From tacos to enchiladas, healthier ways to create your favorite Mexican food classics. 25 Low-Fat Mexican #Recipes--http://ow.ly/isq2u",,
3.09437E+17,Wed Mar 06 22:53:53 +0000 2013,Want to make freshly pressed juice? @CarrotsNCake reviews a juicer that does the job! http://wp.me/p2yZYB-k1z,,
3.09417E+17,Wed Mar 06 21:35:28 +0000 2013,Cardio isn't just about #running. There are plenty of ways to get moving that are fun and that target your interests! http://ow.ly/ist3b,,
3.09406E+17,Wed Mar 06 20:51:06 +0000 2013,An eye-tracking tool--a simple pair of goggles!--might quickly spot #stroke http://wp.me/p2yZYB-kaS,,
3.09402E+17,Wed Mar 06 20:36:20 +0000 2013,"What do you Eat for Energy? Tomorrow at 1 pm EST @CynthiaSass, RD will be here for a LIVE CHAT to talk about foods that fuel.",,
3.09387E+17,Wed Mar 06 19:35:45 +0000 2013,Need a #workout that targets your upper arms? This #yoga move should do the trick! #fitness http://ow.ly/isoXu,,
3.09371E+17,Wed Mar 06 18:31:01 +0000 2013,"Our #Recipeoftheday packs protein and vitamins C, K, and A! Braised #Kale, Sausage, and Creamy Polenta.  http://ow.ly/isi6M",,
3.09359E+17,Wed Mar 06 17:45:29 +0000 2013,Looking to lose weight this month? Drop 12 pounds in just 30 days with this #weightloss plan. http://ow.ly/ishLU,,
3.09343E+17,Wed Mar 06 16:40:40 +0000 2013,The road to success is always under construction. - Lily Tomlin http://ow.ly/is09V,,
3.09331E+17,Wed Mar 06 15:55:28 +0000 2013,Not sure what to make with that bag of lentils in your pantry or beets in your crisper? We've got a few ideas!... http://ow.ly/irZjf,,
3.09317E+17,Wed Mar 06 14:59:26 +0000 2013,"Check out these 5 awesome chia recipes from around the web, thanks @greatist! http://wp.me/p2yZYB-kbd",,
3.09316E+17,Wed Mar 06 14:54:20 +0000 2013,March is National Colorectal Cancer Awareness Month: Here are 4 new ways to get screened http://wp.me/p2yZYB-k9I,,
3.09308E+17,Wed Mar 06 14:23:39 +0000 2013,Over 50? Checklist May Predict If You'll Be Alive in 10 Years http://wp.me/p2yZYB-kaT,,
3.09304E+17,Wed Mar 06 14:04:58 +0000 2013,One Word You Need To Stop Saying: Here's Why http://wp.me/p2yZYB-k9J,,
3.09295E+17,Wed Mar 06 13:31:09 +0000 2013,Good morning! Grab a cup of #coffee and stop sweating that morning cup of joe!  http://ow.ly/ipbtp,,
3.09096E+17,Wed Mar 06 00:20:54 +0000 2013,Get your sleep tonight! It's a proven energy booster. http://ow.ly/ipoIo,,
3.09069E+17,Tue Mar 05 22:31:34 +0000 2013,3 powerful lessons you can learn from these inspiring centenarians #aging #running http://wp.me/p2yZYB-k5E,,
3.09065E+17,Tue Mar 05 22:17:43 +0000 2013,Too tired to work out? @JillianMichaels shares how-to-get-moving tips in this video http://wp.me/p2yZYB-k8t,,
3.09063E+17,Tue Mar 05 22:08:34 +0000 2013,Want to #win a trip to Wanderlust Yoga In The City or yoga lesson w/ friends? Enter Newtons Fruitful Pursuits Sweeps http://ow.ly/ipmyf,,
3.09047E+17,Tue Mar 05 21:04:21 +0000 2013,Afternoon coffee! ☕ Drinking as many as three 8-oz cups a day has proven #health benefits! #healthmagazine http://instagr.am/p/WfXpLEPiQg/,,
3.09034E+17,Tue Mar 05 20:15:22 +0000 2013,"Get a strong, sleek body with these mix-and-match #pilates moves! #workout #fitness http://ow.ly/ip0js",,
3.09024E+17,Tue Mar 05 19:35:48 +0000 2013,Congrats to our #yoga expert Kristin McGee (@thebendigirl) on her expected bundle of joy! Try some of her #yoga moves http://ow.ly/io4hq,,
3.08994E+17,Tue Mar 05 17:35:46 +0000 2013,It's Taco Tuesday! Try our #Recipeoftheday: Shredded tilapia fish tacos sprinkled with low-fat cheese! http://ow.ly/iol5h,,
3.08976E+17,Tue Mar 05 16:23:38 +0000 2013,We want to know: How do you motivate yourself when you're just not into working out? #fitness,,
3.08972E+17,Tue Mar 05 16:08:18 +0000 2013,You look gorgeous! Everyone at @goodhealth is very happy for you! @thebendigirl,,
3.08971E+17,Tue Mar 05 16:04:35 +0000 2013,Study shows people with Restless Legs Syndrome can indeed be helped by medication http://wp.me/p2yZYB-k9A,,
3.08971E+17,Tue Mar 05 16:02:21 +0000 2013,"Guess What? Our #yoga expert, Kristin McGee (@thebendigirl), and hubby are expecting a little bundle of joy! Wishing Kristin all the best!",,
3.08954E+17,Tue Mar 05 14:56:54 +0000 2013,"Want your #running shoes to last longer? (Of COURSE you do!) Here's how, from @fitsugar http://wp.me/p2yZYB-k9N",,
3.08934E+17,Tue Mar 05 13:35:39 +0000 2013,Have you taken your #vitamins this morning? Not sure which you need? We break it down for you: http://ow.ly/ilD5V,,
3.08735E+17,Tue Mar 05 00:25:34 +0000 2013,Want to wake up prettier? These #beauty boosters work straight through the night. http://ow.ly/il9Nu,,
3.08717E+17,Mon Mar 04 23:16:00 +0000 2013,Did you know YOGA is one of the most effective ways to fight CELLULITE? Here's the jiggle-busting workout you need to try...,,
3.08694E+17,Mon Mar 04 21:42:32 +0000 2013,Pregnancy can permanently alter size and shape of women's feet! http://wp.me/p2yZYB-k8R,,
3.08693E+17,Mon Mar 04 21:37:49 +0000 2013,"Can't sleep? Try working out! #Exercise leads to better sleep, poll suggests http://wp.me/p2yZYB-k9n",,
3.08685E+17,Mon Mar 04 21:07:31 +0000 2013,"@lucyann74 Yes! We've got some Home Remedies for Allergies, discussing what really works. Good luck! http://ow.ly/ilndF",,
3.0868E+17,Mon Mar 04 20:47:01 +0000 2013,Achoo! #Allergy season has already started in some parts of U.S. http://wp.me/p2yZYB-k8o,,
3.0868E+17,Mon Mar 04 20:45:48 +0000 2013,Meatless Monday #Recipe: Try this Roasted Tomato and Artichoke Flatbread Pizza! #vegetarian http://wp.me/p2yZYB-k95,,
3.08661E+17,Mon Mar 04 19:31:53 +0000 2013,@lucyann74 Glad you enjoy them!,,
3.08655E+17,Mon Mar 04 19:07:41 +0000 2013,5 Ob-Gyn Procedures You Probably Don http://wp.me/p2yZYB-k8q,,
3.08654E+17,Mon Mar 04 19:02:21 +0000 2013,Our weight loss/nutrition expert @cynthiasass will be on our Facebook page for a live chat about Eating for Energy on 3/7 at 1 pm. EST.,,
3.08635E+17,Mon Mar 04 17:47:11 +0000 2013,"This Southwestern dish combines protein-packed quinoa, fiery spices, and corn for under 220 calories. #Recipeoftheday http://ow.ly/ikJY1",,
3.08621E+17,Mon Mar 04 16:50:44 +0000 2013,Clear skin may be the result of GOOD bacteria..#acne-free people seem to have skin-protecting strain http://wp.me/p2yZYB-k4q,,
3.08617E+17,Mon Mar 04 16:35:42 +0000 2013,Got dry skin? Get refreshed with these Quick Skin Fixed for Cold Weather. #beauty http://ow.ly/ikqoU,,
3.08606E+17,Mon Mar 04 15:53:18 +0000 2013,Get refreshed with this tasty Beet-Carrot-Ginger Juice #=recipe from @CarrotsnCake! http://wp.me/p2yZYB-k1t,,
3.08591E+17,Mon Mar 04 14:54:45 +0000 2013,"Burn fat fast with @JillianMichaels' #Workout, featuring 7 moves to tone up, burn #calories, and build muscle. http://ow.ly/ik8O9",,
3.08571E+17,Mon Mar 04 13:35:47 +0000 2013,"Happy Monday! Start your week with a little fuzzy fruit - aka #KIWI. It's loaded with vitamin C, potassium, &amp; fiber! http://ow.ly/ii8AR",,
3.0837E+17,Mon Mar 04 00:15:36 +0000 2013,Start tomorrow off right with our 3-Week Meal Plan to a Slimmer You! #weightloss http://ow.ly/ieQma,,
3.08238E+17,Sun Mar 03 15:31:18 +0000 2013,Have a little too much fun this weekend? Soothe your hangover with one of these #Healthy Hangover Foods. http://ow.ly/i6FzH,,
3.07649E+17,Sat Mar 02 00:30:52 +0000 2013,"Tomatoes are sweet, juicy, and packed with vitamins! Try out a tomato recipe tonight. http://ow.ly/ibI5u",,
3.07601E+17,Fri Mar 01 21:20:51 +0000 2013,"Heading for a drink after work? When it comes to snacking, stick to these #Healthy Happy-Hour #Snacks. http://ow.ly/i6Dki",,
3.07585E+17,Fri Mar 01 20:16:19 +0000 2013,It's the cardinal sin of skin—squeezing a zit. Find how bad those other #beauty habits are for you. http://ow.ly/iaDn6,,
3.0758E+17,Fri Mar 01 19:54:32 +0000 2013,A resilient personality--able to handle tough stuff--helps heart (but we think #exercise could boost both!) http://wp.me/p2yZYB-k5z,,
3.07575E+17,Fri Mar 01 19:35:11 +0000 2013,"Honey: The sticky, sweet pantry staple that can sweeten your tea AND hydrate dry skin! #beauty via @foxnewsmagazine http://ow.ly/ib0po",,
3.0757E+17,Fri Mar 01 19:17:40 +0000 2013,"It's National Peanut Butter Lovers Day! (yep, heard that right) Try these 5 tasty #recipes http://wp.me/p2yZYB-k2q",,
3.07557E+17,Fri Mar 01 18:25:40 +0000 2013,"Get out there and get #running! Before you do, @FitSugar says to make sure to stretch and strengthen those quads. http://ow.ly/iaZQX",,
3.07548E+17,Fri Mar 01 17:49:29 +0000 2013,"Worst diet mistake women make? @JillianMichaels shares, along w'slim-for-life tips in this video http://wp.me/p2yZYB-k30",,
3.07546E+17,Fri Mar 01 17:40:27 +0000 2013,"These Thin Fish Fillets, coated with crispy sesame seeds, make for a perfect #dinner for #lent. #Recipeoftheday http://ow.ly/iaX9s",,
3.0753E+17,Fri Mar 01 16:35:45 +0000 2013,"Do you love puppies? Don't we all! Perk up with this adorable puppy video, plus more ways to get #happy now! http://ow.ly/iaOnb",,
3.07516E+17,Fri Mar 01 15:40:38 +0000 2013,Need a new look for the oncoming spring? @BobbiBrown has you covered with her Quick-and-Easy Makeover Tips! #beauty http://ow.ly/iaDbu,,
3.07507E+17,Fri Mar 01 15:04:58 +0000 2013,@cmhads Awesome job! :),,
3.07499E+17,Fri Mar 01 14:35:46 +0000 2013,"Like what we're sharing? Sign up for weekly NEWSLETTERS, from Heart Health to Food &amp; Nutrition. http://ow.ly/i2usd",,
3.07495E+17,Fri Mar 01 14:17:26 +0000 2013,Women burn WAY less calories on housework than they did in the past. And guess what? Fine with us! #diet http://wp.me/p2yZYB-k0B,,
3.0748E+17,Fri Mar 01 13:20:18 +0000 2013,"Happy Friday! There's nothing like a banana to keep those mid-morning cravings at bay. Plus, more #breakfast foods. http://ow.ly/i9cfj",,
3.07255E+17,Thu Feb 28 22:25:15 +0000 2013,"21-minutes. That's about how long it takes for exercise to reliably reduce #anxiety, studies show. http://ow.ly/i9aff",,
3.07234E+17,Thu Feb 28 21:02:47 +0000 2013,"We want to know: ""How do you motivate yourself when you're just not into working out?""",,
3.07221E+17,Thu Feb 28 20:10:19 +0000 2013,"Say oooom if you love #yoga! We've narrowed down yoga moves to help you tone &amp; slim your belly, butt, legs, &amp; hips. http://ow.ly/i8X60",,
3.07218E+17,Thu Feb 28 19:56:54 +0000 2013,Work those arms with this Move of the Week! The Wide to Narrow Push-Up http://wp.me/p2yZYB-k44,,
3.07206E+17,Thu Feb 28 19:09:24 +0000 2013,The surprisingly simple household factor that may help slow down the #flu http://wp.me/p2yZYB-k4t,,
3.07205E+17,Thu Feb 28 19:07:29 +0000 2013,Feel like you could use a farewell-to-February drink? Try this Minty Sake! #thirstythursday http://wp.me/p2yZYB-k4u,,
3.07191E+17,Thu Feb 28 18:10:58 +0000 2013,Juicy pomegranate seeds add tangy flavor to these delicious Chicken pomegranate Guacamole Tacos. #Recipeoftheday http://ow.ly/i8JpU,,
3.07187E+17,Thu Feb 28 17:53:27 +0000 2013,@TheLaughingCow Thanks for the mention!,,
3.07186E+17,Thu Feb 28 17:52:22 +0000 2013,@MSNHealth,,
3.07177E+17,Thu Feb 28 17:14:02 +0000 2013,Pick up the pace! 10 Ways to Walk Off Fat Faster. #cardio http://ow.ly/i8F3T,,
3.07163E+17,Thu Feb 28 16:20:45 +0000 2013,Has your mood been on the fritz lately? Check these 10 Subtle Signs of Bipolar Disorder. http://ow.ly/i4I3g,,
3.07163E+17,Thu Feb 28 16:17:37 +0000 2013,"@eattravelrepeat You can sprinkle diced pears, diced apples, or almonds to get fiber as well.",,
3.07153E+17,Thu Feb 28 15:40:14 +0000 2013,RT @cnnhealth: Today's #getfit tip @goodhealth: Use a headset so you can pace while on the a.m. conference call http://at.cnn.com/F8gF2Jz,,
3.07153E+17,Thu Feb 28 15:39:49 +0000 2013,@jen123086 Thanks so much for the shout out!,,
3.07147E+17,Thu Feb 28 15:17:09 +0000 2013,Add some raspberries to your morning bowl of oatmeal to add extra #fiber to your day! #breakfast http://ow.ly/i8l7O,,
3.07116E+17,Thu Feb 28 13:10:54 +0000 2013,Wake Up Slimmer with These Daily Tricks. The first? Power up with peanut butter. Yum! http://ow.ly/i4L5F,,
3.06927E+17,Thu Feb 28 00:40:29 +0000 2013,Complexion corrections! Our #beauty pros reveal simple new ways to fix the most common skin troubles. http://ow.ly/i6a30,,
3.06921E+17,Thu Feb 28 00:15:39 +0000 2013,Kale is one of the healthiest veggies around. One serving (30 calories) has oodles of vitamins. Try these 11 #recipes http://ow.ly/i6S7K,,
3.0688E+17,Wed Feb 27 21:35:39 +0000 2013,Zombie Diet Alert: Why won't the HCG diet craze die? What you MUST know about this #diet #weightloss http://wp.me/p2yZYB-k3d,,
3.06872E+17,Wed Feb 27 21:01:41 +0000 2013,Turn that frown upside down! And - get younger while you do it. Tips for a youthful smile! #beauty http://ow.ly/i6Evj,,
3.06868E+17,Wed Feb 27 20:47:55 +0000 2013,RT @fitfluential: How to Spend Less Time at the Gym http://ow.ly/i6sr2 @CarrotsNCake via @goodhealth #FitFluential,,
3.06868E+17,Wed Feb 27 20:47:36 +0000 2013,@briandayousloot Thanks for reading! :),,
3.06854E+17,Wed Feb 27 19:50:46 +0000 2013,Make living with #psoriasis a little easier with these tips. #skincare http://ow.ly/i4y7i,,
